"CapabilityId","CapabilityName","CapabilityGroup","CapabilityGroupName","TechniqueID","TechniqueName","Tactic","ScoreCategory","ScoreValue","Comments","References"
"UNCOVERED","No Coverage","gap","Coverage Gap","T1505.002","Transport Agent","Persistence","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1505.004","IIS Components","Persistence","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1505.005","Terminal Services DLL","Persistence","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1505.006","vSphere Installation Bundles","Persistence","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1518","Software Discovery","Discovery","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1518.001","Security Software Discovery","Discovery","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1518.002","Backup Software Discovery","Discovery","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1525","Implant Internal Image","Persistence","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1529","System Shutdown/Reboot","Impact","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1542","Pre-OS Boot","Defense Evasion, Persistence","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1542.001","System Firmware","Persistence, Defense Evasion","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1542.002","Component Firmware","Persistence, Defense Evasion","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1542.003","Bootkit","Persistence, Defense Evasion","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1542.004","ROMMONkit","Defense Evasion, Persistence","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1542.005","TFTP Boot","Defense Evasion, Persistence","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1543.001","Launch Agent","Persistence, Privilege Escalation","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1543.002","Systemd Service","Persistence, Privilege Escalation","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1543.004","Launch Daemon","Persistence, Privilege Escalation","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1546.001","Change Default File Association","Privilege Escalation, Persistence","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1546.002","Screensaver","Privilege Escalation, Persistence","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1546.003","Windows Management Instrumentation Event Subscription","Privilege Escalation, Persistence","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1546.004","Unix Shell Configuration Modification","Privilege Escalation, Persistence","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1546.005","Trap","Privilege Escalation, Persistence","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1546.006","LC_LOAD_DYLIB Addition","Privilege Escalation, Persistence","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1546.007","Netsh Helper DLL","Privilege Escalation, Persistence","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1546.008","Accessibility Features","Privilege Escalation, Persistence","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1546.009","AppCert DLLs","Privilege Escalation, Persistence","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1546.010","AppInit DLLs","Privilege Escalation, Persistence","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1546.011","Application Shimming","Privilege Escalation, Persistence","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1546.012","Image File Execution Options Injection","Privilege Escalation, Persistence","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1546.013","PowerShell Profile","Privilege Escalation, Persistence","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1546.014","Emond","Privilege Escalation, Persistence","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1546.015","Component Object Model Hijacking","Privilege Escalation, Persistence","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1546.018","Python Startup Hooks","Persistence, Privilege Escalation","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1547.002","Authentication Package","Persistence, Privilege Escalation","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1547.003","Time Providers","Persistence, Privilege Escalation","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1547.004","Winlogon Helper DLL","Persistence, Privilege Escalation","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1547.005","Security Support Provider","Persistence, Privilege Escalation","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1547.006","Kernel Modules and Extensions","Persistence, Privilege Escalation","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1547.007","Re-opened Applications","Persistence, Privilege Escalation","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1547.008","LSASS Driver","Persistence, Privilege Escalation","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1547.009","Shortcut Modification","Persistence, Privilege Escalation","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1547.010","Port Monitors","Persistence, Privilege Escalation","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1547.012","Print Processors","Persistence, Privilege Escalation","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1547.013","XDG Autostart Entries","Persistence, Privilege Escalation","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1547.014","Active Setup","Persistence, Privilege Escalation","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1547.015","Login Items","Persistence, Privilege Escalation","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1548.001","Setuid and Setgid","Privilege Escalation, Defense Evasion","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1548.003","Sudo and Sudo Caching","Privilege Escalation, Defense Evasion","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1548.004","Elevated Execution with Prompt","Privilege Escalation, Defense Evasion","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
